chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
0.5663394331932068,0.40656578540802,0.493486225605011,0.530107855796814,0.8138538002967834,1.0,0.8107414841651917,0.4298296570777893,0.3707481324672699,0.49703484773635864,0.46645236015319824,0.6434110999107361,0.0007867050007916987,2114.078718713763,2103.377288019643,4960.9375,0.08251953125,-523.5166015625,80.519775390625,3.6972455978393555,5.797709941864014,-6.970762729644775,-1.9663472175598145,5.3403730392456055,4.9434943199157715,-1.9986666440963745
0.07162988185882568,0.12798729538917542,0.4429923892021179,0.9221376776695251,1.0,0.535119891166687,0.22250092029571533,0.1145121306180954,0.0857587605714798,0.13794368505477905,0.13338202238082886,0.09880315512418747,0.0027728057466447353,1325.1191839751082,1830.6338114720766,3125.0,0.017578125,-498.9904479980469,102.36829376220703,16.586776733398438,24.875389099121094,8.925738334655762,7.622817039489746,-1.8785663843154907,-0.1320422887802124,-0.6051448583602905
0.5153679847717285,0.523017406463623,0.5822262763977051,0.5558576583862305,1.0,0.8919639587402344,0.401231974363327,0.4345434308052063,0.5639711618423462,0.6447997689247131,0.5142059922218323,0.6056298017501831,0.0005189009243622422,2111.1408677270447,2094.4985079222774,4828.125,0.08642578125,-548.9671630859375,75.72376251220703,6.343697547912598,9.648378372192383,1.5103206634521484,-2.779071569442749,-2.09614896774292,-1.4063494205474854,2.4903922080993652
0.25038930773735046,0.14007994532585144,0.03128844127058983,0.15239885449409485,0.6346196532249451,1.0,0.8526650071144104,0.9314334988594055,0.5875987410545349,0.2663647532463074,0.5412434339523315,0.3780951201915741,0.0038351889234036207,1540.89945673811,1174.2211273821433,2093.75,0.0810546875,-418.53289794921875,112.78531646728516,-50.35108947753906,20.555667877197266,57.8218879699707,-4.510272026062012,-48.785675048828125,-10.459096908569336,15.827690124511719
0.7601844072341919,0.9588436484336853,0.5615721344947815,0.6119228005409241,0.8327480554580688,0.650437593460083,0.6094965934753418,0.8464140892028809,1.0,0.6092343926429749,0.6640868782997131,0.7233453989028931,0.000878946331795305,2385.0616859080988,2133.000067845841,5093.75,0.06689453125,-576.0335083007812,60.82438659667969,4.306116580963135,18.44976043701172,-6.6827006340026855,2.013970375061035,-1.1430963277816772,-4.527049541473389,-15.027935028076172
0.6652549505233765,0.5525261163711548,0.86299729347229,1.0,0.67714923620224,0.3626825213432312,0.2457583248615265,0.20444267988204956,0.23837600648403168,0.29648399353027344,0.4225888252258301,0.6985934376716614,0.0021328662987798452,1275.970948752338,1705.3611040356352,2820.3125,0.05615234375,-462.14508056640625,113.2195053100586,9.420214653015137,14.364290237426758,-0.7662078142166138,2.1265878677368164,2.8212532997131348,13.775447845458984,5.230002403259277
0.5862538814544678,0.4125554859638214,0.4309922158718109,0.569952130317688,0.7821903824806213,0.9567745327949524,0.7854690551757812,1.0,0.8336231708526611,0.670667290687561,0.5241719484329224,0.5985796451568604,0.0007174813072197139,2014.0122733352257,2036.160919951123,4625.0,0.080078125,-517.9247436523438,82.37202453613281,9.072192192077637,14.295554161071777,-8.639427185058594,-1.0134942531585693,-13.146496772766113,-2.028988838195801,-3.9558753967285156
